ID,Weight,Letters,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.time,mouseBlank.clicked_name,mouseBlank.started,mouseBlank.stopped,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,4.681334736000281,None,4.681334736000281,None,0.009066547034308314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1140,RSpan,2020.2.4,59.961917700640996,
,,,,,,,,,,,,,4.918731844983995,None,4.918731844983995,None,0.013879101723432541,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1140,RSpan,2020.2.4,59.961917700640996,
,,,,,,,,,,,,,,,,,,,5.135431194968987,None,5.135431194968987,None,0.014019848604220897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1140,RSpan,2020.2.4,59.961917700640996,
,,,,,,,,,,,,,,,,,,,,,,,,,5.3522629319923,None,5.3522629319923,None,0.014721452665980905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1140,RSpan,2020.2.4,59.961917700640996,
1,1,F,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5.703187711013015,None,-0.3688888888888889,-0.3988888888888889,1,0,0,None,None,"[-0.3022222222222222, -0.30666666666666664, -0.29, 0.03666666666666667, -0.3011111111111111, -0.29444444444444445, -0.016666666666666666, -0.0077777777777777776, -0.0077777777777777776, -0.01, -0.3688888888888889]","[0.1711111111111111, 0.18555555555555556, 0.09777777777777778, -0.3888888888888889, 0.006666666666666667, -0.10666666666666667, -0.3844444444444444, -0.38222222222222224, -0.4077777777777778, -0.4066666666666667, -0.3988888888888889]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.9847585689858533, 1.4213350429781713, 2.0582290859892964, 3.3230536360060796, 5.488750840013381, 6.024885079998057, 6.752852232020814, 7.9207161300000735, 8.32257275399752, 9.820898398000281, 16.53900224302197]",[],0.01497621467569843,None,0.01497621467569843,None,[],[],[],[],[],[],[],0.01497621467569843,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,6.73489049001364,None,,001,,,2021_Aug_28_1140,RSpan,2020.2.4,59.961917700640996,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.302196885982994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
