FirstLetter,SecondLetter,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ID,Weight,sentence,CorrectResp,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,correct,routineTime,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,4.678833376034163,None,4.678833376034163,None,0.012555841240100563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1433,RSpan,2020.2.4,59.851750815402085,
,,,,,,,,,,,,,,,,,,,,4.762273033033125,None,4.762273033033125,None,0.014722040097694844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1433,RSpan,2020.2.4,59.851750815402085,
,,,,,,,,,,,,,,,,,,,,,,,,,,4.97961064503761,None,4.97961064503761,None,0.014295307104475796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1433,RSpan,2020.2.4,59.851750815402085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.262745380052365,None,5.262745380052365,None,0.013965528109110892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1433,RSpan,2020.2.4,59.851750815402085,
1,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7125432480243035,6.712120032054372,6.678638048004359,None,-0.39666666666666667,-0.3988888888888889,1,0,0,None,None,0,1.2011684200260788,-0.39666666666666667,-0.3988888888888889,1,0,0,1.1909315380034968,exitButton,0.014164814143441617,None,[],[],[],[],[],[],[],0.014164814143441617,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,7.712532185018063,None,-0.39666666666666667,-0.3988888888888889,1,0,0,0.014164814143441617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1433,RSpan,2020.2.4,59.851750815402085,
2,None,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89984386501601,9.89959142304724,9.882940151030198,None,-0.37777777777777777,-0.3811111111111111,1,0,0,None,None,0,0.6806189250200987,-0.37777777777777777,-0.3811111111111111,1,0,0,0.6706729730358347,exitButton,0.01483355212258175,None,[],[],[],[],[],[],[],0.01483355212258175,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,10.89972831204068,None,-0.37777777777777777,-0.3811111111111111,1,0,0,0.01483355212258175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1433,RSpan,2020.2.4,59.851750815402085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.568271595053375,None,11.568271595053375,None,0.009898660122416914,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1433,RSpan,2020.2.4,59.851750815402085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.733228858036455,None,14.733228858036455,None,0.01603825413621962,None,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1433,RSpan,2020.2.4,59.851750815402085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.650189114036039,None,15.650189114036039,None,0.013492602098267525,None,,,,,,,,,,,,,,001,,,2021_Aug_28_1433,RSpan,2020.2.4,59.851750815402085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.865588172047865,None,16.865588172047865,None,-0.35,-0.32222222222222224,1,0,0,2.7243983250227757,0.005356402194593102,None,,,,,,,,,
