FirstLetter,SecondLetter,ID,sentence,CorrectResp,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,practiceSentence.thisRepN,practiceSentence.thisTrialN,practiceSentence.thisN,practiceSentence.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,sentenceTrial.thisRepN,sentenceTrial.thisTrialN,sentenceTrial.thisN,sentenceTrial.thisIndex,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,correctLettersPractice,routineTime,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,text_3.started,text_3.stopped,correct,senseText.started,senseText.stopped,trueButton.started,trueButton.stopped,trueText.started,trueText.stopped,falseButton.started,falseButton.stopped,falseText.started,falseText.stopped,mouse12.x,mouse12.y,mouse12.leftButton,mouse12.midButton,mouse12.rightButton,mouse12.time,mouse12.clicked_name,mouse12.started,mouse12.stopped,sentenceFeedback2.started,sentenceFeedback2.stopped,correctSentence,totalCorrectSentence,instr_7.started,instr_7.stopped,continue_8.started,continue_8.stopped,mouse_8.started,mouse_8.stopped,instr_8.started,instr_8.stopped,continue_9.started,continue_9.stopped,mouse_9.started,mouse_9.stopped,instr_9.started,instr_9.stopped,continue_10.started,continue_10.stopped,mouse_10.started,mouse_10.stopped,instr_10.started,instr_10.stopped,continue_11.started,continue_11.stopped,mouse_11.started,mouse_11.stopped,sentenceText2.started,sentenceText2.stopped,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.started,mouse_12.stopped,continue_13.started,continue_13.stopped,text.started,text.stopped,totalCorrectSentenceTrial,correctSentenceTrial,senseText_2.started,senseText_2.stopped,trueButton_2.started,trueButton_2.stopped,trueText_2.started,trueText_2.stopped,falseButton_2.started,falseButton_2.stopped,falseText_2.started,falseText_2.stopped,mouse12_2.x,mouse12_2.y,mouse12_2.leftButton,mouse12_2.midButton,mouse12_2.rightButton,mouse12_2.time,mouse12_2.clicked_name,mouse12_2.started,mouse12_2.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,2,During winter you can get a room at the beach for a very low rate.,incorrect,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466490208003961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.223481761000585,None,23.223481761000585,None,-0.056666666666666664,-0.20666666666666667,1,0,0,0.2872711399977561,0.0011173730963491835,None,23.223481761000585,None,Correct!,23.510420737002278,None,23.510420737002278,None,23.510420737002278,None,23.510420737002278,None,23.510420737002278,None,0.15888888888888889,-0.19777777777777777,1,0,0,0.4661570410025888,falseButton,0.01143395910912659,None,23.975040263001574,None,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1843,RSpan,2020.2.4,60.02894920040136,
,,3,People in our town are more giving and cheerful at Christmas time. ,correct,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9495786629995564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.00626800199825,None,25.00626800199825,None,0.06111111111111111,-0.18333333333333332,1,0,0,0.22209748899331316,0.0025687130982987583,None,25.00626800199825,None,Correct!,25.240018905999023,None,25.240018905999023,None,25.240018905999023,None,25.240018905999023,None,25.240018905999023,None,0.06111111111111111,-0.18333333333333332,1,0,0,0.4499013769964222,trueButton,0.011036496100132354,None,26.17420970999956,None,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1843,RSpan,2020.2.4,60.02894920040136,
,,4,"During the week of final spaghetti, I felt like I was losing my mind.",incorrect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3854523979971418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.190082800996606,None,27.190082800996606,None,-0.06666666666666667,-0.18222222222222223,1,0,0,1.1397955740030739,0.005066706100478768,None,27.190082800996606,None,Incorrect,28.32490680999763,None,28.32490680999763,None,28.32490680999763,None,28.32490680999763,None,28.32490680999763,None,-0.21444444444444444,-0.1922222222222222,1,0,0,0.38511171899881447,trueButton,0.012170158101071138,None,28.72362745099963,None,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1843,RSpan,2020.2.4,60.02894920040136,
,,5,"After final exams are over, we'll be able to take a well-deserved rest. ",correct,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6512118980026571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.73932822400093,None,29.73932822400093,None,-0.16,-0.18333333333333332,1,0,0,2.0522274680042756,0.001095725099730771,None,29.73932822400093,None,Correct!,31.79032115999871,None,31.79032115999871,None,31.79032115999871,None,31.79032115999871,None,31.79032115999871,None,-0.17777777777777778,-0.17777777777777778,1,0,0,0.6508942939981353,trueButton,0.011957913106016349,None,32.456076005000796,None,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1843,RSpan,2020.2.4,60.02894920040136,
,,6,"After a hard day at the office, Bill often stops at the club to relax. ",correct,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45113265400141245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.47271277199616,None,33.47271277199616,None,-0.04555555555555556,-0.1622222222222222,1,0,0,2.5880787260030047,0.002053803102171514,None,33.47271277199616,None,Incorrect,36.07326417999866,None,36.07326417999866,None,36.07326417999866,None,36.07326417999866,None,36.07326417999866,None,-0.22111111111111112,-0.17,1,0,0,0.45080340999993496,trueButton,0.01177750110218767,None,36.52374661700014,None,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1843,RSpan,2020.2.4,60.02894920040136,
,,7,"No matter how much we talk to him, he is never going to change.",correct,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3668849469977431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.539446130002034,None,37.539446130002034,None,-0.22111111111111112,-0.17,1,0,0,3.4567203690021415,0.0037199190992396325,None,37.539446130002034,None,Incorrect,40.99112025000068,None,40.99112025000068,None,40.99112025000068,None,40.99112025000068,None,40.99112025000068,None,-0.23555555555555555,-0.17777777777777778,1,0,0,0.3665399419987807,trueButton,0.01133976109122159,None,41.35821133999707,None,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1843,RSpan,2020.2.4,60.02894920040136,
,,8,The prosecutor's dish was lost because it was not based on fact. ,incorrect,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6674770609970437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.38943441800075,None,42.38943441800075,None,-0.08444444444444445,-0.1622222222222222,1,0,0,1.6573499499936588,0.004841786103497725,None,42.38943441800075,None,Correct!,44.04110147099709,None,44.04110147099709,None,44.04110147099709,None,44.04110147099709,None,44.04110147099709,None,0.19333333333333333,-0.16666666666666666,1,0,0,1.6671092379983747,falseButton,0.012356249106233008,None,45.72324165399914,None,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1843,RSpan,2020.2.4,60.02894920040136,
,,9,Every now and then I catch myself swimming blankly at the wall.,incorrect,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9812586020052549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.739468888001284,None,46.739468888001284,None,0.011111111111111112,-0.14444444444444443,1,0,0,1.141542825003853,0.0046684641056344844,None,46.739468888001284,None,Correct!,47.889413220997085,None,47.889413220997085,None,47.889413220997085,None,47.889413220997085,None,47.889413220997085,None,0.18555555555555556,-0.17777777777777778,1,0,0,0.9810073690023273,falseButton,0.01025018010113854,None,48.855875537999964,None,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1843,RSpan,2020.2.4,60.02894920040136,
,,10,We were fifty lawns out at sea before we lost sight of land.,incorrect,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7674781509995228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.873065403997316,None,49.873065403997316,None,0.02,-0.17444444444444446,1,0,0,1.4070773069979623,0.004013092097011395,None,49.873065403997316,None,Incorrect,51.29013617099554,None,51.29013617099554,None,51.29013617099554,None,51.29013617099554,None,51.29013617099554,None,0.18555555555555556,-0.2088888888888889,1,0,0,0.7671690239949385,falseButton,0.010613325095619075,None,52.05623018099868,None,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1843,RSpan,2020.2.4,60.02894920040136,
,,11,"Throughout the entire ordeal, the hostages never appeared to lose hope. ",correct,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.066671482003585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.07271792100073,None,53.07271792100073,None,0.14444444444444443,-0.19666666666666666,1,0,0,1.0394460989991785,0.003496367105981335,None,53.07271792100073,None,Incorrect,54.12258606899559,None,54.12258606899559,None,54.12258606899559,None,54.12258606899559,None,54.12258606899559,None,0.20333333333333334,-0.20555555555555555,1,0,0,1.0664190169991343,falseButton,0.010537888098042458,None,55.17384485399816,None,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1843,RSpan,2020.2.4,60.02894920040136,
