FirstLetter,SecondLetter,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ID,sentence,CorrectResp,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,correct,routineTime,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,51.872093882004265,None,51.872093882004265,None,0.009257685509510338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1532,RSpan,2020.2.4,60.09959404150233,
,,,,,,,,,,,,,,,,,,,52.039980237022974,None,52.039980237022974,None,0.013338350516278297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1532,RSpan,2020.2.4,60.09959404150233,
,,,,,,,,,,,,,,,,,,,,,,,,,52.322627093992196,None,52.322627093992196,None,0.013760945468675345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1532,RSpan,2020.2.4,60.09959404150233,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6560094950255,None,52.6560094950255,None,0.014261832518968731,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1532,RSpan,2020.2.4,60.09959404150233,
1,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.072505013027694,54.075134376995265,54.05816567101283,None,-0.4288888888888889,-0.3811111111111111,1,0,0,None,None,0,0.7985767960199155,-0.4288888888888889,-0.3811111111111111,1,0,0,0.7886486329953186,exitButton,0.014399066451005638,None,[],[],[],[],[],[],[],0.014399066451005638,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,55.09109752002405,None,-0.4288888888888889,-0.3811111111111111,1,0,0,0.014399066451005638,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1532,RSpan,2020.2.4,60.09959404150233,
2,None,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.87477338698227,56.87503359297989,56.858363687002566,None,-0.37444444444444447,-0.39222222222222225,1,0,0,None,None,0,0.6501579849864356,-0.37444444444444447,-0.39222222222222225,1,0,0,0.6399487829767168,exitButton,0.014711130468640476,None,[],[],[],[],[],[],[],0.014711130468640476,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,57.87454737199005,None,-0.37444444444444447,-0.39222222222222225,1,0,0,0.014711130468640476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1532,RSpan,2020.2.4,60.09959404150233,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.52421758399578,None,58.52421758399578,None,0.005529064976144582,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1532,RSpan,2020.2.4,60.09959404150233,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.22457784303697,None,59.22457784303697,None,0.013905887550208718,None,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1532,RSpan,2020.2.4,60.09959404150233,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.49127477599541,None,59.49127477599541,None,0.01409336953656748,None,,,,,,,,,,,,,,001,,,2021_Aug_28_1532,RSpan,2020.2.4,60.09959404150233,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99162108299788,None,59.99162108299788,None,-0.31222222222222223,-0.3244444444444444,1,0,0,0.7937973279622383,0.0077735219383612275,None,,,,,,,,,
