introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.1291334919988,None,6.1291334919988,None,0.00815805450474727,None,,,,,,,,,,,,,,,,,,,,001,2021_Aug_04_1744,RSpan,2020.2.4,60.0040055083005,
,,,,,,7.5621155359986005,None,7.5621155359986005,None,0.011788194100518012,None,,,,,,,,,,,,,,001,2021_Aug_04_1744,RSpan,2020.2.4,60.0040055083005,
,,,,,,,,,,,,8.246046952997858,None,8.246046952997858,None,0.013872239102056483,None,,,,,,,,001,2021_Aug_04_1744,RSpan,2020.2.4,60.0040055083005,
,,,,,,,,,,,,,,,,,,8.666791392999585,None,8.666791392999585,None,0.014059159100725083,None,,001,2021_Aug_04_1744,RSpan,2020.2.4,60.0040055083005,
