FirstLetter,SecondLetter,ID,sentence,CorrectResp,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,practiceSentence.thisRepN,practiceSentence.thisTrialN,practiceSentence.thisN,practiceSentence.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,sentenceTrial.thisRepN,sentenceTrial.thisTrialN,sentenceTrial.thisN,sentenceTrial.thisIndex,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,text_3.started,text_3.stopped,routineTime,senseText.started,senseText.stopped,trueButton.started,trueButton.stopped,trueText.started,trueText.stopped,falseButton.started,falseButton.stopped,falseText.started,falseText.stopped,mouse12.x,mouse12.y,mouse12.leftButton,mouse12.midButton,mouse12.rightButton,mouse12.time,mouse12.clicked_name,mouse12.started,mouse12.stopped,sentenceFeedback2.started,sentenceFeedback2.stopped,correctSentence,totalCorrectSentence,instr_7.started,instr_7.stopped,continue_8.started,continue_8.stopped,mouse_8.started,mouse_8.stopped,instr_8.started,instr_8.stopped,continue_9.started,continue_9.stopped,mouse_9.started,mouse_9.stopped,instr_9.started,instr_9.stopped,continue_10.started,continue_10.stopped,mouse_10.started,mouse_10.stopped,instr_10.started,instr_10.stopped,continue_11.started,continue_11.stopped,mouse_11.started,mouse_11.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,2,During winter you can get a room at the beach for a very low rate.,incorrect,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.450702435002313,None,16.450702435002313,None,-0.2,-0.15666666666666668,1,0,0,0.4384279619989684,0.0017435905028833076,None,16.450702435002313,None,0.3166262779996032,16.886335455001245,None,16.886335455001245,None,16.886335455001245,None,16.886335455001245,None,16.886335455001245,None,-0.2,-0.15666666666666668,1,0,0,0.316326375999779,trueButton,0.011201795503438916,None,17.202586726001755,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1137,RSpan,2020.2.4,59.997202451108734,
,,3,People in our town are more giving and cheerful at Christmas time. ,correct,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.23490217300059,None,18.23490217300059,None,-0.2,-0.15666666666666668,1,0,0,0.12101358300060383,0.0033227644962607883,None,18.23490217300059,None,0.18375373699745978,18.351795264003158,None,18.351795264003158,None,18.351795264003158,None,18.351795264003158,None,18.351795264003158,None,-0.2,-0.15666666666666668,1,0,0,0.18344837499898858,trueButton,0.01223265449880273,None,18.55126876400027,None,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1137,RSpan,2020.2.4,59.997202451108734,
,,4,"During the week of final spaghetti, I felt like I was losing my mind.",incorrect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.56798867100224,None,19.56798867100224,None,-0.2,-0.15666666666666668,1,0,0,0.1543341659998987,0.003408078497159295,None,19.56798867100224,None,0.15093875599995954,19.718805388001783,None,19.718805388001783,None,19.718805388001783,None,19.718805388001783,None,19.718805388001783,None,-0.2,-0.15666666666666668,1,0,0,0.15059208299862803,trueButton,0.011555883498658659,None,19.884097008001845,None,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1137,RSpan,2020.2.4,59.997202451108734,
,,5,"After final exams are over, we'll be able to take a well-deserved rest. ",correct,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.901631718003046,None,20.901631718003046,None,-0.19777777777777777,-0.15666666666666668,1,0,0,0.08864622300097835,0.0016005205034161918,None,20.901631718003046,None,0.24717400200097472,20.986629061000713,None,20.986629061000713,None,20.986629061000713,None,20.986629061000713,None,20.986629061000713,None,-0.19777777777777777,-0.15666666666666668,1,0,0,0.246835875997931,trueButton,0.010522931501327548,None,21.250896514000488,None,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1137,RSpan,2020.2.4,59.997202451108734,
,,6,"After a hard day at the office, Bill often stops at the club to relax. ",correct,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.267172593001305,None,22.267172593001305,None,-0.19666666666666666,-0.15777777777777777,1,0,0,0.1549517060011567,0.002841756504494697,None,22.267172593001305,None,0.44817278800110216,22.418214528002864,None,22.418214528002864,None,22.418214528002864,None,22.418214528002864,None,22.418214528002864,None,-0.19666666666666666,-0.15777777777777777,1,0,0,0.4479132849992311,trueButton,0.010955475503578782,None,22.86777901000096,None,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1137,RSpan,2020.2.4,59.997202451108734,
,,7,"No matter how much we talk to him, he is never going to change.",correct,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.884920445001626,None,23.884920445001626,None,-0.19666666666666666,-0.15888888888888889,1,0,0,0.02787876500224229,0.007144910501665436,None,23.884920445001626,None,0.21451324800000293,23.902744612001698,None,23.902744612001698,None,23.902744612001698,None,23.902744612001698,None,23.902744612001698,None,-0.19666666666666666,-0.15888888888888889,1,0,0,0.2142403830002877,trueButton,0.010574039497441845,None,24.118817307000427,None,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1137,RSpan,2020.2.4,59.997202451108734,
,,8,The prosecutor's dish was lost because it was not based on fact. ,incorrect,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.15153956600261,None,25.15153956600261,None,-0.19666666666666666,-0.15888888888888889,1,0,0,0.04112757999973837,0.0049989854960585944,None,25.15153956600261,None,0.21515620500213117,25.186176514002,None,25.186176514002,None,25.186176514002,None,25.186176514002,None,25.186176514002,None,-0.19666666666666666,-0.15888888888888889,1,0,0,0.21489890000157175,trueButton,0.01123361250211019,None,25.41809269300211,None,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1137,RSpan,2020.2.4,59.997202451108734,
,,9,Every now and then I catch myself swimming blankly at the wall.,incorrect,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.43445308900118,None,26.43445308900118,None,-0.19666666666666666,-0.16,1,0,0,0.1720478360002744,0.002672732498467667,None,26.43445308900118,None,0.5346428699995158,26.602361060002295,None,26.602361060002295,None,26.602361060002295,None,26.602361060002295,None,26.602361060002295,None,-0.19555555555555557,-0.16111111111111112,1,0,0,0.5343069019982067,trueButton,0.0112805715034483,None,27.135972115000186,None,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1137,RSpan,2020.2.4,59.997202451108734,
,,10,We were fifty lawns out at sea before we lost sight of land.,incorrect,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.217627344001812,None,28.217627344001812,None,-0.19555555555555557,-0.1622222222222222,1,0,0,0.2272436800012656,0.0071148200004245155,None,28.217627344001812,None,0.43284044900065055,28.436099909002223,None,28.436099909002223,None,28.436099909002223,None,28.436099909002223,None,28.436099909002223,None,-0.19555555555555557,-0.1622222222222222,1,0,0,0.43257286500011105,trueButton,0.011403939501178684,None,28.86769852799989,None,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1137,RSpan,2020.2.4,59.997202451108734,
,,11,"Throughout the entire ordeal, the hostages never appeared to lose hope. ",correct,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.884161208003206,None,29.884161208003206,None,-0.19555555555555557,-0.16444444444444445,1,0,0,0.1728487500004121,0.003042654501768993,None,29.884161208003206,None,0.26467641400085995,30.06723438500194,None,30.06723438500194,None,30.06723438500194,None,30.06723438500194,None,30.06723438500194,None,-0.19555555555555557,-0.16444444444444445,1,0,0,0.2643361320006079,trueButton,0.010263695497997105,None,30.333634662001714,None,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1137,RSpan,2020.2.4,59.997202451108734,
