ID,Weight,Letters,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear2.started,letterAppear2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,4.670717212022282,None,4.670717212022282,None,0.0134191561373882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1236,RSpan,2020.2.4,60.25874853984671,
,,,,,,,,,,,,,4.6886395330075175,None,4.6886395330075175,None,0.013745876320172101,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1236,RSpan,2020.2.4,60.25874853984671,
,,,,,,,,,,,,,,,,,,,4.870621165027842,None,4.870621165027842,None,0.01518761832267046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1236,RSpan,2020.2.4,60.25874853984671,
,,,,,,,,,,,,,,,,,,,,,,,,,5.037549409025814,None,5.037549409025814,None,0.014167875342536718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1236,RSpan,2020.2.4,60.25874853984671,
12,1,L,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,5.203856913023628,None,6.191189712029882,None,-0.3788888888888889,-0.39444444444444443,1,0,0,None,None,-0.3788888888888889,-0.39444444444444443,1,0,0,1.2105447829817422,exitButton,0.01577058929251507,None,[],[],[],[],[],[],[],0.01577058929251507,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,7.207698564045131,None,-0.3788888888888889,-0.39444444444444443,1,0,0,0.01577058929251507,None,,001,,,2021_Aug_28_1236,RSpan,2020.2.4,60.25874853984671,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.424619486031588,None,9.424512027995661,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
