FirstLetter,SecondLetter,ID,sentence,CorrectResp,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,correctLettersPractice,routineTime,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,correct,senseText.started,senseText.stopped,trueButton.started,trueButton.stopped,trueText.started,trueText.stopped,falseButton.started,falseButton.stopped,falseText.started,falseText.stopped,mouse12.x,mouse12.y,mouse12.leftButton,mouse12.midButton,mouse12.rightButton,mouse12.time,mouse12.clicked_name,mouse12.started,mouse12.stopped,sentenceFeedback2.started,sentenceFeedback2.stopped,instr_7.started,instr_7.stopped,continue_8.started,continue_8.stopped,mouse_8.started,mouse_8.stopped,instr_8.started,instr_8.stopped,continue_9.started,continue_9.stopped,mouse_9.started,mouse_9.stopped,instr_9.started,instr_9.stopped,continue_10.started,continue_10.stopped,mouse_10.started,mouse_10.stopped,instr_10.started,instr_10.stopped,continue_11.started,continue_11.stopped,mouse_11.started,mouse_11.stopped,sentenceText2.started,sentenceText2.stopped,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.started,mouse_12.stopped,continue_13.started,continue_13.stopped,text.started,text.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,12,Paul is afraid of heights and refuses to fly on a plane.,correct,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23231677600051626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.26324240300164,None,26.26324240300164,None,-0.19777777777777777,-0.18333333333333332,1,0,0,0.041297072002635105,0.0045436252003128175,None,1,26.29798963200301,None,26.29798963200301,None,26.29798963200301,None,26.29798963200301,None,26.29798963200301,None,-0.19777777777777777,-0.18333333333333332,1,0,0,0.23197400300341542,trueButton,0.011646409198874608,None,26.530378782001208,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,13,The young pencil kept his eyes closed until he was told to look.,incorrect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2172490619996097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.546669311002915,None,27.546669311002915,None,-0.19777777777777777,-0.18333333333333332,1,0,0,0.12345374100186746,0.005249346198979765,None,0,27.66452788800234,None,27.66452788800234,None,27.66452788800234,None,27.66452788800234,None,27.66452788800234,None,-0.19777777777777777,-0.18333333333333332,1,0,0,0.2169848989979073,trueButton,0.012398470200423617,None,27.896390956000687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,14,Most people who laugh are concerned about controlling their weight.,incorrect,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2168679720016371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.913531068003067,None,28.913531068003067,None,-0.19777777777777777,-0.18333333333333332,1,0,0,0.13720363299944438,0.0019199561975256074,None,0,29.04818459100352,None,29.04818459100352,None,29.04818459100352,None,29.04818459100352,None,29.04818459100352,None,-0.19777777777777777,-0.18333333333333332,1,0,0,0.21660171600160538,trueButton,0.0115716011969198,None,29.263522663000913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,15,When Lori shops she always looks for the lowest flood.,incorrect,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20169899099710165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.280304715000966,None,30.280304715000966,None,-0.19777777777777777,-0.18333333333333332,1,0,0,0.12489655500030494,0.005916782196436543,None,0,30.398443951002264,None,30.398443951002264,None,30.398443951002264,None,30.398443951002264,None,30.398443951002264,None,-0.19777777777777777,-0.18333333333333332,1,0,0,0.20139242799996282,trueButton,0.010987578196363756,None,30.612886230002914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.612932847001503,None,31.612932847001503,None,0.015485008196264971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.34640796500025,None,32.34640796500025,None,0.01537259119868395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.36515945100109,None,33.36515945100109,None,0.014868820198898902,None,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.21278687400263,None,34.21278687400263,None,0.015362622198153986,None,,,,,,,,,,,,,,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,67,The girls were very excited about moving into ,correct,,,,,,,,,0,0,0,66,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8196125699978438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.996556229001726,None,38.996556229001726,None,38.996556229001726,None,38.996556229001726,None,38.996556229001726,None,-0.1922222222222222,-0.18333333333333332,1,0,0,0.8193128359998809,trueButton,0.011059873198973946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,34.94666877800046,None,-0.19777777777777777,-0.18333333333333332,1,0,0,0.015470119404199068,None,34.94666877800046,None,34.94666877800046,None,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,67,The girls were very excited about moving into ,correct,,,,,,,,,0,0,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.829459002001386,40.82883275700078,40.813138487003016,None,-0.39222222222222225,-0.4022222222222222,1,0,0,None,None,0,1.115835385000537,-0.39222222222222225,-0.4022222222222222,1,0,0,1.1041621650001616,exitButton,0.014113774195720907,None,[],[],[],[],[],[],[],0.014113774195720907,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,41.829894992002664,None,-0.39222222222222225,-0.4022222222222222,1,0,0,0.014113774195720907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,38,"Martha went to the concert, but ate to bring a ",incorrect,,,,,,,,,0,1,1,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7979104090009059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44.396432146000734,None,44.396432146000734,None,44.396432146000734,None,44.396432146000734,None,44.396432146000734,None,-0.2,-0.2288888888888889,1,0,0,0.797648723997554,trueButton,0.01032738120193244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,42.947940473000926,None,-0.22666666666666666,-0.2511111111111111,1,0,0,0.013672512599441689,None,42.947940473000926,None,42.947940473000926,None,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,38,"Martha went to the concert, but ate to bring a ",incorrect,,,,,,,,,0,1,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.196852788001706,46.1967096360022,46.18012087700117,None,-0.35444444444444445,-0.38,1,0,0,None,None,0,0.9812456399995426,,,,,,,,0.014749479199963389,None,[-0.35444444444444445],[-0.38],[1],[0],[0],[0.937459303997457],[],0.014749479199963389,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,47.196102048001194,None,-0.35444444444444445,-0.38,1,0,0,0.014749479199963389,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,30,"Jim was so tired of studying, he could not read",correct,,,,,,,,,0,2,2,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6134235209974577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.16291927200291,None,51.16291927200291,None,51.16291927200291,None,51.16291927200291,None,51.16291927200291,None,-0.19444444444444445,-0.22777777777777777,1,0,0,0.6131713670001773,trueButton,0.009534626198728802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1794285750002,None,-0.19444444444444445,-0.22777777777777777,1,0,0,0.004346284400526201,None,48.1794285750002,None,48.1794285750002,None,,001,,,2021_Aug_29_1033,RSpan,2020.2.4,59.923898566325754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.78002631700292,52.78010638800333,52.76330413600226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
