FirstLetter,SecondLetter,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ID,sentence,CorrectResp,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,correct,routineTime,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,4.574580209970009,None,4.574580209970009,None,0.014730437600519508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1544,RSpan,2020.2.4,59.91876693713585,
,,,,,,,,,,,,,,,,,,,4.82510422996711,None,4.82510422996711,None,0.013824754161760211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1544,RSpan,2020.2.4,59.91876693713585,
,,,,,,,,,,,,,,,,,,,,,,,,,5.008349031966645,None,5.008349031966645,None,0.01413050020346418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1544,RSpan,2020.2.4,59.91876693713585,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1752864890149795,None,5.1752864890149795,None,0.014426662179175764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1544,RSpan,2020.2.4,59.91876693713585,
1,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.642332496994641,6.645522567967419,6.629034799989313,None,-0.3888888888888889,-0.42777777777777776,1,0,0,None,None,0,0.9328763610101305,-0.2311111111111111,0.07666666666666666,1,0,0,0.287968818040099,exitButton,0.014200760226231068,None,[],[],[],[],[],[],[],0.014200760226231068,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,7.662414471968077,None,-0.3888888888888889,-0.42777777777777776,1,0,0,0.014200760226231068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1544,RSpan,2020.2.4,59.91876693713585,
2,None,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.577183877001517,9.578506177000236,9.562205147987697,None,-0.3988888888888889,-0.41555555555555557,1,0,0,None,None,0,0.3154685720219277,-0.3988888888888889,-0.41555555555555557,1,0,0,0.30457607901189476,exitButton,0.014685144182294607,None,[],[],[],[],[],[],[],0.014685144182294607,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,10.595580323017202,None,-0.3988888888888889,-0.41555555555555557,1,0,0,0.014685144182294607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1544,RSpan,2020.2.4,59.91876693713585,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.897887046972755,None,10.897887046972755,None,0.00933808641275391,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1544,RSpan,2020.2.4,59.91876693713585,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.47874197200872,None,11.47874197200872,None,0.013494580227416009,None,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1544,RSpan,2020.2.4,59.91876693713585,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.862060807005037,None,11.862060807005037,None,0.01541305222781375,None,,,,,,,,,,,,,,001,,,2021_Aug_28_1544,RSpan,2020.2.4,59.91876693713585,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34596240700921,None,12.34596240700921,None,-0.33555555555555555,-0.30777777777777776,1,0,0,0.8591782400035299,0.008155313436873257,None,,,,,,,,,
