FirstLetter,SecondLetter,ID,sentence,CorrectResp,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,practiceSentence.thisRepN,practiceSentence.thisTrialN,practiceSentence.thisN,practiceSentence.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,sentenceTrial.thisRepN,sentenceTrial.thisTrialN,sentenceTrial.thisN,sentenceTrial.thisIndex,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,Correct/Incorrect,correctLettersPractice,routineTime,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,text_3.started,text_3.stopped,correct,senseText.started,senseText.stopped,trueButton.started,trueButton.stopped,trueText.started,trueText.stopped,falseButton.started,falseButton.stopped,falseText.started,falseText.stopped,mouse12.x,mouse12.y,mouse12.leftButton,mouse12.midButton,mouse12.rightButton,mouse12.time,mouse12.clicked_name,mouse12.started,mouse12.stopped,sentenceFeedback2.started,sentenceFeedback2.stopped,correctSentence,totalCorrectSentence,instr_7.started,instr_7.stopped,continue_8.started,continue_8.stopped,mouse_8.started,mouse_8.stopped,instr_8.started,instr_8.stopped,continue_9.started,continue_9.stopped,mouse_9.started,mouse_9.stopped,instr_9.started,instr_9.stopped,continue_10.started,continue_10.stopped,mouse_10.started,mouse_10.stopped,instr_10.started,instr_10.stopped,continue_11.started,continue_11.stopped,mouse_11.started,mouse_11.stopped,sentenceText2.started,sentenceText2.stopped,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.started,mouse_12.stopped,continue_13.started,continue_13.stopped,text.started,text.stopped,totalCorrectSentenceTrial,correctSentenceTrial,senseText_2.started,senseText_2.stopped,trueButton_2.started,trueButton_2.stopped,trueText_2.started,trueText_2.stopped,falseButton_2.started,falseButton_2.stopped,falseText_2.started,falseText_2.stopped,mouse12_2.x,mouse12_2.y,mouse12_2.leftButton,mouse12_2.midButton,mouse12_2.rightButton,mouse12_2.time,mouse12_2.clicked_name,mouse12_2.started,mouse12_2.stopped,letterAppear_3.started,letterAppear_3.stopped,correctLettersTrial,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,12,Paul is afraid of heights and refuses to fly on a plane.,correct,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19962628599751042,,,,,,,,,,,,,,,,,,,36.634556822005834,None,36.634556822005834,None,-0.17333333333333334,-0.1711111111111111,1,0,0,0.12530919500568416,0.0052443058957578614,None,36.634556822005834,None,Incorrect,36.75325745500595,None,36.75325745500595,None,36.75325745500595,None,36.75325745500595,None,36.75325745500595,None,-0.17333333333333334,-0.1711111111111111,1,0,0,0.19928329800313804,trueButton,0.010902516900387127,None,36.967899252005736,None,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,13,The young pencil kept his eyes closed until he was told to look.,incorrect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2502555309984018,,,,,,,,,,,,,,,,,,,37.98439960000542,None,37.98439960000542,None,-0.17333333333333334,-0.17333333333333334,1,0,0,0.07619989399972837,0.007451257901266217,None,37.98439960000542,None,Incorrect,38.06731129800028,None,38.06731129800028,None,38.06731129800028,None,38.06731129800028,None,38.06731129800028,None,-0.17333333333333334,-0.17333333333333334,1,0,0,0.2498373620037455,trueButton,0.01076550089783268,None,38.30286563200207,None,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,14,Most people who laugh are concerned about controlling their weight.,incorrect,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23125493399857078,,,,,,,,,,,,,,,,,,,39.33468565500516,None,39.33468565500516,None,-0.17333333333333334,-0.17444444444444446,1,0,0,0.07216241700371029,0.0019468818936729804,None,39.33468565500516,None,Incorrect,39.40353424700152,None,39.40353424700152,None,39.40353424700152,None,39.40353424700152,None,39.40353424700152,None,-0.17333333333333334,-0.17444444444444446,1,0,0,0.23100487800547853,trueButton,0.01086913789913524,None,39.63547037500393,None,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,15,When Lori shops she always looks for the lowest flood.,incorrect,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23290034300589468,,,,,,,,,,,,,,,,,,,40.651967442005116,None,40.651967442005116,None,-0.17333333333333334,-0.17444444444444446,1,0,0,0.09072830399964005,0.003918689901183825,None,40.651967442005116,None,Incorrect,40.75168088200007,None,40.75168088200007,None,40.75168088200007,None,40.75168088200007,None,40.75168088200007,None,-0.17333333333333334,-0.17444444444444446,1,0,0,0.23256757800118066,trueButton,0.01030462689959677,None,40.984435616002884,None,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98517184200318,None,41.98517184200318,None,0.015278801896783989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.185493554999994,None,42.185493554999994,None,0.013912203896325082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.58463111400488,None,42.58463111400488,None,0.014076912899326999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.98428179400071,None,42.98428179400071,None,0.013490691904735286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,15,After one date I knew that Linda's sister simply,correct,,,,,,,,,0,0,0,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.40135639499931,None,-0.17333333333333334,-0.17444444444444446,0,0,0,0.0060055487920180894,None,43.40135639499931,None,43.40135639499931,None,0,0,43.685503124004754,None,43.685503124004754,None,43.685503124004754,None,43.685503124004754,None,43.685503124004754,None,-0.17333333333333334,-0.17444444444444446,1,0,0,0.26742248999653384,trueButton,0.011072263907408342,None,,,,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,15,After one date I knew that Linda's sister simply,correct,,,,,,,,,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3522222222222222,-0.3933333333333333,1,0,0,None,None,-0.3522222222222222,-0.3933333333333333,1,0,0,1.036320736995549,exitButton,0.014315190899651498,None,[],[],[],[],[],[],[],0.014315190899651498,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,44.967949477999355,None,-0.3522222222222222,-0.3933333333333333,1,0,0,0.014315190899651498,None,,,1.0455958509992342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.95130594900547,None,0,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,33,The sugar could not believe he was being offer,incorrect,,,,,,,,,0,1,1,32,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.01782458900561,None,-0.3522222222222222,-0.3933333333333333,0,0,0,0.012610183708602563,None,46.01782458900561,None,46.01782458900561,None,0,0,46.28651910600456,None,46.28651910600456,None,46.28651910600456,None,46.28651910600456,None,46.28651910600456,None,-0.23666666666666666,-0.2588888888888889,1,0,0,0.6985518360015703,trueButton,0.01112892590026604,None,,,,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,33,The sugar could not believe he was being offer,incorrect,,,,,,,,,0,1,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36444444444444446,-0.36666666666666664,1,0,0,None,None,-0.36444444444444446,-0.36666666666666664,1,0,0,0.5363720620007371,exitButton,0.015359626893769018,None,[],[],[],[],[],[],[],0.015359626893769018,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,48.01841214100568,None,-0.36444444444444446,-0.36666666666666664,1,0,0,0.015359626893769018,None,,,0.5450099430017872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.98726096700557,None,0,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,10,"Since it was the last game, it was hard to cope",correct,,,,,,,,,0,2,2,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.56752522299939,None,-0.36444444444444446,-0.36666666666666664,0,0,0,0.0077033027992001735,None,48.56752522299939,None,48.56752522299939,None,0,0,48.85077111099963,None,48.85077111099963,None,48.85077111099963,None,48.85077111099963,None,48.85077111099963,None,-0.20222222222222222,-0.23555555555555555,1,0,0,0.6490622159981285,trueButton,0.010358836894738488,None,,,,,001,,,2021_Aug_30_1919,RSpan,2020.2.4,59.9518827367162,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.500817969004856,None,,,,,,,,,,
