FirstLetter,SecondLetter,ID,sentence,CorrectResp,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,practiceSentence.thisRepN,practiceSentence.thisTrialN,practiceSentence.thisN,practiceSentence.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,sentenceTrial.thisRepN,sentenceTrial.thisTrialN,sentenceTrial.thisN,sentenceTrial.thisIndex,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,correctLettersPractice,routineTime,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,text_3.started,text_3.stopped,correct,senseText.started,senseText.stopped,trueButton.started,trueButton.stopped,trueText.started,trueText.stopped,falseButton.started,falseButton.stopped,falseText.started,falseText.stopped,mouse12.x,mouse12.y,mouse12.leftButton,mouse12.midButton,mouse12.rightButton,mouse12.time,mouse12.clicked_name,mouse12.started,mouse12.stopped,sentenceFeedback2.started,sentenceFeedback2.stopped,correctSentence,totalCorrectSentence,instr_7.started,instr_7.stopped,continue_8.started,continue_8.stopped,mouse_8.started,mouse_8.stopped,instr_8.started,instr_8.stopped,continue_9.started,continue_9.stopped,mouse_9.started,mouse_9.stopped,instr_9.started,instr_9.stopped,continue_10.started,continue_10.stopped,mouse_10.started,mouse_10.stopped,instr_10.started,instr_10.stopped,continue_11.started,continue_11.stopped,mouse_11.started,mouse_11.stopped,sentenceText2.started,sentenceText2.stopped,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.started,mouse_12.stopped,continue_13.started,continue_13.stopped,text.started,text.stopped,totalCorrectSentenceTrial,correctSentenceTrial,senseText_2.started,senseText_2.stopped,trueButton_2.started,trueButton_2.stopped,trueText_2.started,trueText_2.stopped,falseButton_2.started,falseButton_2.stopped,falseText_2.started,falseText_2.stopped,mouse12_2.x,mouse12_2.y,mouse12_2.leftButton,mouse12_2.midButton,mouse12_2.rightButton,mouse12_2.time,mouse12_2.clicked_name,mouse12_2.started,mouse12_2.stopped,letterAppear_3.started,letterAppear_3.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,12,Paul is afraid of heights and refuses to fly on a plane.,correct,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1661067879977054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.50621612800023,None,48.50621612800023,None,-0.17777777777777778,-0.18444444444444444,1,0,0,0.19070916900091106,0.005096630702610128,None,48.50621612800023,None,Correct!,48.690731910995964,None,48.690731910995964,None,48.690731910995964,None,48.690731910995964,None,48.690731910995964,None,-0.17777777777777778,-0.18444444444444444,1,0,0,0.16566316899843514,trueButton,0.010978683705616277,None,48.85766274599882,None,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,13,The young pencil kept his eyes closed until he was told to look.,incorrect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20060176699917065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.87285235799936,None,49.87285235799936,None,-0.17777777777777778,-0.18555555555555556,1,0,0,0.03957025699492078,0.0033607486911932938,None,49.87285235799936,None,Incorrect,49.92381009100063,None,49.92381009100063,None,49.92381009100063,None,49.92381009100063,None,49.92381009100063,None,-0.17777777777777778,-0.18555555555555556,1,0,0,0.2002625419991091,trueButton,0.011219667707337067,None,50.12269978599943,None,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,14,Most people who laugh are concerned about controlling their weight.,incorrect,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18506007800169755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.139780840996536,None,51.139780840996536,None,-0.17666666666666667,-0.18777777777777777,1,0,0,0.10389546700025676,0.0023186187027022243,None,51.139780840996536,None,Incorrect,51.25641851600085,None,51.25641851600085,None,51.25641851600085,None,51.25641851600085,None,51.25641851600085,None,-0.17666666666666667,-0.18777777777777777,1,0,0,0.1847246620018268,trueButton,0.011821823696664069,None,51.440458085999126,None,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,15,When Lori shops she always looks for the lowest flood.,incorrect,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1815810780026368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.45619195699692,None,52.45619195699692,None,-0.17666666666666667,-0.18777777777777777,1,0,0,0.10736403399641858,0.004178032701020129,None,52.45619195699692,None,Incorrect,52.574916113000654,None,52.574916113000654,None,52.574916113000654,None,52.574916113000654,None,52.574916113000654,None,-0.17666666666666667,-0.18777777777777777,1,0,0,0.1812658269991516,trueButton,0.010843682699487545,None,52.74073637699621,None,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.74064160599664,None,53.74064160599664,None,0.01511887271044543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.00665342099819,None,54.00665342099819,None,0.013543364701035898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3734185659996,None,54.3734185659996,None,0.014122935703198891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.990673128995695,None,54.990673128995695,None,0.01388414170651231,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,71,His stereo was playing so loud that he blew out,correct,,,,,,,,,0,0,0,70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.47275884600094,None,-0.1688888888888889,-0.18888888888888888,1,0,0,0.004830664402106777,None,55.47275884600094,None,55.47275884600094,None,3,1,56.07471514699864,None,56.07471514699864,None,56.07471514699864,None,56.07471514699864,None,56.07471514699864,None,-0.2011111111111111,-0.1811111111111111,1,0,0,0.6642659319986706,trueButton,0.009934975700161885,None,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,71,His stereo was playing so loud that he blew out,correct,,,,,,,,,0,0,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3888888888888889,-0.3933333333333333,1,0,0,None,None,,,-0.28444444444444444,-0.10222222222222223,1,0,0,1.7528407979989424,exitButton,0.014346902695251629,None,[],[],[],[],[],[],[],0.014346902695251629,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,57.75702869000088,None,-0.3888888888888889,-0.3933333333333333,1,0,0,0.014346902695251629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.73956178599474,None,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,61,"Before Katie left for the city, she took a self-def",correct,,,,,,,,,0,1,1,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.22352843199769,None,-0.20333333333333334,-0.19333333333333333,0,0,0,0.00018369441386312246,None,61.22352843199769,None,61.22352843199769,None,4,1,62.0235772369997,None,62.0235772369997,None,62.0235772369997,None,62.0235772369997,None,62.0235772369997,None,-0.17777777777777778,-0.17222222222222222,1,0,0,0.19656497700634645,trueButton,0.01069016470137285,None,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,61,"Before Katie left for the city, she took a self-def",correct,,,,,,,,,0,1,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38555555555555554,-0.4022222222222222,1,0,0,None,None,,,-0.2877777777777778,-0.10111111111111111,1,0,0,1.0388713709980948,exitButton,0.01500683270569425,None,[],[],[],[],[],[],[],0.01500683270569425,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,63.240356686997984,None,-0.38555555555555554,-0.4022222222222222,1,0,0,0.01500683270569425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2227350739995,None,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,79,The tornado came out of nowhere and destroy,incorrect,,,,,,,,,0,2,2,78,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.02312872399489,None,-0.22777777777777777,-0.2477777777777778,0,0,0,0.008065321402682457,None,65.02312872399489,None,65.02312872399489,None,4,0,65.80709093799669,None,65.80709093799669,None,65.80709093799669,None,65.80709093799669,None,65.80709093799669,None,-0.19,-0.22777777777777777,1,0,0,1.832898082997417,trueButton,0.011148584701004438,None,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,79,The tornado came out of nowhere and destroy,incorrect,,,,,,,,,0,2,2,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37222222222222223,-0.38222222222222224,1,0,0,None,None,,,-0.2911111111111111,-0.10333333333333333,1,0,0,1.0713997639977606,exitButton,0.01497674769780133,None,[],[],[],[],[],[],[],0.01497674769780133,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,68.6562074129979,None,-0.37222222222222223,-0.38222222222222224,1,0,0,0.01497674769780133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.63986457300052,None,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,47,Jason's family likes to visit him in Atlanta during,incorrect,,,,,,,,,0,3,3,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.40664688700053,None,-0.22444444444444445,-0.26222222222222225,1,0,0,0.007553215400548652,None,71.40664688700053,None,71.40664688700053,None,4,0,72.04092642099567,None,72.04092642099567,None,72.04092642099567,None,72.04092642099567,None,72.04092642099567,None,-0.17888888888888888,-0.23222222222222222,1,0,0,0.7499085890012793,trueButton,0.010991836694302037,None,,,,001,,,2021_Aug_30_1854,RSpan,2020.2.4,60.27974588449634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.80629283099552,None,,,,,,,,,
