FirstLetter,SecondLetter,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ID,sentence,CorrectResp,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,correct,routineTime,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,4.93497786699993,None,4.93497786699993,None,0.009449811400259023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1614,RSpan,2020.2.4,60.152236769673785,
,,,,,,,,,,,,,,,,,,,5.084124559999964,None,5.084124559999964,None,0.014522442600082286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1614,RSpan,2020.2.4,60.152236769673785,
,,,,,,,,,,,,,,,,,,,,,,,,,5.233832392999943,None,5.233832392999943,None,0.015351326600011816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1614,RSpan,2020.2.4,60.152236769673785,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4170266959999935,None,5.4170266959999935,None,0.01521746459991391,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1614,RSpan,2020.2.4,60.152236769673785,
1,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.60418094399995,6.603786671999956,6.587742735999996,None,-0.37444444444444447,-0.4177777777777778,1,0,0,None,None,0,0.8137839299999996,-0.2288888888888889,0.06333333333333334,1,0,0,0.05350111299992477,exitButton,0.014425864599957094,None,[],[],[],[],[],[],[],0.014425864599957094,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,7.621246914999915,None,-0.37444444444444447,-0.4177777777777778,1,0,0,0.014425864599957094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1614,RSpan,2020.2.4,60.152236769673785,
2,None,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.437766687999897,9.454104992999987,9.420094393,None,-0.38,-0.41,1,0,0,None,None,0,0.2615119380000124,-0.38,-0.41,1,0,0,0.2515098339999895,exitButton,0.014964800600068884,None,[],[],[],[],[],[],[],0.014964800600068884,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,10.43685243699997,None,-0.38,-0.41,1,0,0,0.014964800600068884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1614,RSpan,2020.2.4,60.152236769673785,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.686668105999956,None,10.686668105999956,None,0.014667630199937776,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1614,RSpan,2020.2.4,60.152236769673785,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.404037079999966,None,11.404037079999966,None,0.014961106600026142,None,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1614,RSpan,2020.2.4,60.152236769673785,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.520614699999896,None,11.520614699999896,None,0.014460700600011478,None,,,,,,,,,,,,,,001,,,2021_Aug_28_1614,RSpan,2020.2.4,60.152236769673785,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.73665034999999,None,11.73665034999999,None,-0.3211111111111111,-0.2822222222222222,1,0,0,0.3968961460000173,0.010715584199942896,None,,,,,,,,,
