introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
4.835117095964961,None,4.835117095964961,None,0.01593095518182963,None,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1233,RSpan,2020.2.4,59.8317217226998,
,,,,,,5.215493636962492,None,5.215493636962492,None,0.015022328996565193,None,,,,,,,,,,,,,,001,,,2021_Aug_28_1233,RSpan,2020.2.4,59.8317217226998,
,,,,,,,,,,,,5.53298071899917,None,5.53298071899917,None,0.01560026005608961,None,,,,,,,,001,,,2021_Aug_28_1233,RSpan,2020.2.4,59.8317217226998,
,,,,,,,,,,,,,,,,,,5.885611119971145,None,5.885611119971145,None,0.015672689012717456,None,,001,,,2021_Aug_28_1233,RSpan,2020.2.4,59.8317217226998,
