FirstLetter,SecondLetter,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ID,Weight,sentence,CorrectResp,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,correct,routineTime,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,5.220950086019002,None,5.220950086019002,None,0.009863877843599766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1447,RSpan,2020.2.4,59.984203657684425,
,,,,,,,,,,,,,,,,,,,,5.48826283501694,None,5.48826283501694,None,0.013996349356602877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1447,RSpan,2020.2.4,59.984203657684425,
,,,,,,,,,,,,,,,,,,,,,,,,,,5.7711636400199495,None,5.7711636400199495,None,0.014767386368475854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1447,RSpan,2020.2.4,59.984203657684425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.305157630005851,None,6.305157630005851,None,0.014060309331398457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1447,RSpan,2020.2.4,59.984203657684425,
1,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.758417283999734,7.759349011001177,7.742392264015507,None,-0.35,-0.37555555555555553,1,0,0,None,None,0,1.2642877849866636,-0.35,-0.37555555555555553,1,0,0,1.2541878269985318,exitButton,0.014396268292330205,None,[],[],[],[],[],[],[],0.014396268292330205,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,8.77519300399581,None,-0.35,-0.37555555555555553,1,0,0,0.014396268292330205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1447,RSpan,2020.2.4,59.984203657684425,
2,None,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.026105007040314,11.025832672021352,11.009178224019706,None,-0.3522222222222222,-0.37777777777777777,1,0,0,None,None,0,0.447214198007714,-0.3522222222222222,-0.37777777777777777,1,0,0,0.4371068489854224,exitButton,0.014523434336297214,None,[],[],[],[],[],[],[],0.014523434336297214,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,12.024901445023715,None,-0.3522222222222222,-0.37777777777777777,1,0,0,0.014523434336297214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1447,RSpan,2020.2.4,59.984203657684425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.460656699026003,None,12.460656699026003,None,0.010558384587056935,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1447,RSpan,2020.2.4,59.984203657684425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.475718647008762,None,13.475718647008762,None,0.013513143290765584,None,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1447,RSpan,2020.2.4,59.984203657684425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.909603189036716,None,13.909603189036716,None,0.013770001358352602,None,,,,,,,,,,,,,,001,,,2021_Aug_28_1447,RSpan,2020.2.4,59.984203657684425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35916004399769,None,14.35916004399769,None,-0.2733333333333333,-0.29444444444444445,1,0,0,0.9608745840378106,0.008417549543082714,None,,,,,,,,,
