FirstLetter,SecondLetter,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ID,Weight,sentence,CorrectResp,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,correct,routineTime,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,4.709591731021646,None,4.709591731021646,None,0.011712688894476742,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1449,RSpan,2020.2.4,59.990175643506845,
,,,,,,,,,,,,,,,,,,,,5.077359449991491,None,5.077359449991491,None,0.01547079044394195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1449,RSpan,2020.2.4,59.990175643506845,
,,,,,,,,,,,,,,,,,,,,,,,,,,5.310414201987442,None,5.310414201987442,None,0.014263315359130502,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1449,RSpan,2020.2.4,59.990175643506845,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.661129918007646,None,5.661129918007646,None,0.014329937403090298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1449,RSpan,2020.2.4,59.990175643506845,
1,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.060166270006448,7.074527518998366,7.024300381017383,None,-0.3844444444444444,-0.39666666666666667,1,0,0,None,None,0,1.3643606349942274,-0.3844444444444444,-0.39666666666666667,1,0,0,1.3543941510142758,exitButton,0.014146143395919353,None,[],[],[],[],[],[],[],0.014146143395919353,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,8.057064710999839,None,-0.3844444444444444,-0.39666666666666667,1,0,0,0.014146143395919353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1449,RSpan,2020.2.4,59.990175643506845,
2,None,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.406692308024503,10.407862483989447,10.391333985025994,None,-0.37666666666666665,-0.41555555555555557,1,0,0,None,None,0,0.6121347389998846,-0.37666666666666665,-0.41555555555555557,1,0,0,0.6024489470291883,exitButton,0.01480080041801557,None,[],[],[],[],[],[],[],0.01480080041801557,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,11.407911188027356,None,-0.37666666666666665,-0.41555555555555557,1,0,0,0.01480080041801557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1449,RSpan,2020.2.4,59.990175643506845,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00842928502243,None,12.00842928502243,None,0.012561230920255184,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1449,RSpan,2020.2.4,59.990175643506845,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.007495853991713,None,13.007495853991713,None,0.01282325538340956,None,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_28_1449,RSpan,2020.2.4,59.990175643506845,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.357615165004972,None,13.357615165004972,None,0.014192620350513607,None,,,,,,,,,,,,,,001,,,2021_Aug_28_1449,RSpan,2020.2.4,59.990175643506845,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.841414123016875,None,13.841414123016875,None,-0.3477777777777778,-0.35555555555555557,1,0,0,0.8138030740083195,0.010900308843702078,None,,,,,,,,,
